,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,-18.32578911867754,-3.1933751493282077,3.0,40.0,-4.0,20.0,0.0
1,42.8152572472499,40.35113485597855,15.711762684820156,20.265008683527874,23.7343207948395,17.050108908369214,42.95018110290501,39.967973566153226,16.002715464484147,20.00232754098641,0.3186719234865386
2,83.11152603314058,40.37608522394785,34.62690747363791,18.895330004863453,138.65856454325774,43.88943499124541,83.38797809634737,40.21322927868081,36.07578482148031,20.04566294347948,3.525459240915941
3,122.61774142918016,39.96711035569387,54.438038706971945,18.740801513178802,137.14967658958338,3.271244853174487,123.87870485148854,40.322934516988816,54.956412379024684,19.53332239125711,2.6134401922283628
4,162.81151333841913,40.52888043612398,73.20443169353467,18.40496506579412,143.89156555708425,66.86555244062757,163.39419350158283,40.069244114659924,74.16477057767152,19.42280033080719,2.5090211196429104
5,203.0857542912935,40.65322007399632,91.27852264628382,18.084976866128013,150.70876724872517,102.65907562824509,199.99322646503919,39.16486126455483,94.22174972613297,19.598860431162134,22.733369393837187
6,245.0106345740959,42.507707283295524,108.23941462861487,17.84955711229406,224.4136531971303,130.50150916843006,237.73849537351353,38.84774189818366,115.50958855258676,19.996684679335196,123.74494084681254
7,287.8683864004997,43.33504965023127,127.4477751483439,19.056616382461357,311.8314754189116,144.295405367844,281.086269577758,39.73206340821184,136.67378207299546,20.23697131645392,145.49106000141617
8,331.07616871199843,42.378157314035164,145.50311414798907,18.989855770077263,349.6938058885758,103.51175745663492,325.33285991667873,40.529522220372726,148.31097578699294,18.653084278870146,44.40054964899641
9,373.1221048052642,41.657081512406485,164.41806895606607,19.243909570446956,349.290061701641,194.53787069819148,362.88233680560165,40.047420029208965,172.02810750211182,19.50485999456259,165.4246405735511
10,414.8030907442764,42.3057697271409,182.76715246657523,17.92405758953089,434.3726178850663,171.80558581562235,409.1324729103414,40.981854874195584,187.58558259403225,18.887599062137365,58.05433821900915
11,456.6726402967132,41.655687672258644,200.03548666647382,17.051900692659547,487.7975374311212,134.34649469547378,457.99579078001597,42.104199002502185,191.25152312023957,16.63946994719089,79.28000431620111
12,498.3463336716247,41.453724628098925,218.00888730940937,18.634366553987963,484.61030775221167,252.7752947377174,496.74514471468655,41.64653416704014,217.6627561758097,18.02171894016011,3.0961254545032975
13,539.8466086467948,41.997101352277774,238.04491660393077,19.362204714438516,561.5187399473172,247.88834802047754,543.4988918110764,42.32181878863405,238.3862375009795,18.39217706016209,14.502067330391657
14,581.4340782053378,42.31636638958423,255.12374979232735,17.847518009700423,581.6079560448916,308.2576293328042,584.8812942050299,42.20023440571763,268.26598761433564,19.934447665075513,188.97047514291984
15,622.1938510546271,39.93706697557569,273.522654691611,18.829401322355857,654.3652301538357,253.17262318487627,633.1906869412761,42.98041203747015,280.3608026632692,18.895589718923574,176.95699726978262
16,661.5622116844771,38.48726272296497,291.06379493538265,17.700687720476736,684.6448131945091,277.0678843490803,678.0707362561026,43.221263800331755,294.28782595937145,18.241758418225405,305.6292832760759
17,700.799689768391,39.59763918348206,307.10771028042154,15.779127949803602,684.574426318133,320.8696931723263,713.0607826609772,42.18052168233784,314.39642729396377,18.486776815368458,217.46243900621903
18,739.9981383519871,37.8638486930897,323.4684300369568,16.52018707536732,768.7072191169518,305.59407411661596,758.2593514249904,42.56219725085991,326.7772156288591,17.685218589191763,367.85174258931295
19,777.8258744501961,38.4703290942995,340.1332216002392,16.529911424894536,795.3704604404459,340.0119142320637,799.5997494879447,42.40737817411101,343.46659656474554,17.554249294081416,501.76264634058214
20,816.6742996112175,38.851468270540536,355.3500882508308,15.269438033138929,821.8436485027175,310.16971287857956,837.485281569656,41.8327747651147,349.63601239709067,16.053049976518487,475.24986902914407
21,855.8182715149015,38.7165751296172,370.49067858887923,15.846433653358623,817.4634432088181,333.8571936805588,865.4325841166733,40.062929350955976,358.55472846022235,15.10972544818704,237.2573209472554
22,895.0879504480966,39.70752560736934,385.58675685735426,15.71497771311029,958.4673520857278,379.8569071578088,917.4032783380118,41.58503801049303,375.054340360028,15.293966191302,612.607959632953
23,935.2489163759878,39.969921453152004,401.09225748073993,15.459333525372116,925.9651817481612,436.41910796696664,951.5530583019575,40.63229875407253,400.7059071927293,16.669850229177907,267.87840486617654
