,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
52,2268.326769347468,46.87610680566628,1198.8477106724667,27.904954455418093,2312.4033358089223,1168.762456484892,2300.102849687237,50.70626605329798,1210.4606822654162,27.09949328261616,1159.8992785411929
53,2314.2418028137886,46.35277468723904,1226.3720478921564,27.319217329350014,2296.3029331488356,1205.1956357352444,2337.6752728763176,48.90147010793703,1229.7756317128617,25.990001339213347,568.9745654919349
54,2360.5205506187203,47.15555379857595,1253.1593715836216,26.64721667314072,2329.1705161400123,1259.2789026981984,2372.744096348835,47.00064806727653,1256.6106694629862,26.11044008137287,161.63865216336464
55,2406.9056917303033,46.137100465043424,1279.0613944361237,25.94019070687748,2353.775109885333,1285.760860468502,2403.848647206563,44.81627617132619,1283.4522521120268,26.214646073618304,30.44505491337505
56,2452.7257418939357,44.66551019239539,1304.352333530257,25.247016945598,2422.542077172268,1321.9951348325812,2442.3703395687016,43.95130227452868,1312.6321741090778,26.637271481814697,178.23301795356505
57,2497.416293531395,44.727973019635556,1330.1555293166373,25.26576641407758,2460.768712899781,1317.7746386921472,2480.164385007016,43.10519937829892,1334.0993599174121,25.90040613664674,316.2183094096252
58,2542.531985304876,44.67867918867591,1356.0516853080644,26.103096017177794,2514.0643525963033,1375.072996676078,2521.051483267259,42.80039780584752,1363.6252881487312,26.417132806007324,522.3979878340444
59,2587.5044471851884,45.34901103384817,1381.6959539424004,24.982953421290123,2543.1093690252455,1395.8150428570225,2558.8537461296883,42.11357642378478,1391.430893613412,26.615024517566695,928.763414549171
60,2633.23667607306,45.909096501029616,1406.0955276160773,24.668346483894968,2679.35927675067,1395.716682706273,2619.856720789165,44.70927305412822,1412.675129356708,25.849554271023123,225.14919060444825
61,2678.9283039750617,45.46193262449136,1432.0361651306303,25.873977674689502,2719.463680440035,1388.5388178503233,2677.794191533083,46.52703278460189,1426.501722681677,24.135985018001197,36.07132107759717
62,2724.1027184380705,45.454055388397826,1459.623206017544,27.136082070398572,2705.781766278695,1491.5921055237086,2719.853939243907,45.91315846412131,1460.48835478141,25.53994579770365,21.559033659526705
63,2768.462619788522,43.897947303287474,1486.3825699528306,26.35088552767393,2759.688462127748,1519.7220798973158,2764.302384018271,45.711884063676294,1494.1325713127924,26.69500475810823,80.7788673589285
64,2811.996840651336,43.831040577084806,1513.573574693187,26.69168593737401,2785.0512919321795,1510.373359912765,2803.9991660956694,44.88531565943999,1518.313052627754,26.336622994908723,87.66301503298723
65,2856.2692568663683,43.87829533499335,1540.0051807276734,26.246756380436285,2892.78465858614,1571.1021275879611,2859.462709291865,46.3389283782798,1551.0122100980693,27.243441477207824,138.40093011050809
66,2901.2563134853604,45.82907302690258,1565.5809231902315,26.138451600664098,2906.591612718783,1554.7116727731275,2905.9919907952617,46.36508585369854,1572.5926840136142,26.43632857361288,71.96746986934185
67,2946.5158013721957,44.43318760215648,1591.6861881723207,26.1880919363844,2956.1185240315867,1618.5017598274324,2953.263438526636,46.489634051934324,1603.7127381996324,27.103875289117475,195.23614387736188
68,2992.0901440749667,46.412816336963616,1616.8505481746731,24.48655450256951,2955.7603597011876,1586.3830981179767,2989.1525472916182,45.03295723505646,1620.129143835559,25.58064658630161,22.47971299792039
69,3038.5967651011515,47.099749637537435,1640.6713682373218,24.225141378784368,3001.7268212497534,1621.518151388242,3026.3642297642996,43.95819260021981,1639.8910428534714,24.751331171324875,160.390084788506
70,3085.2170106398303,46.98503546285988,1664.9089225487967,24.640390588345156,3107.6871257716884,1651.245951540061,3079.325856388945,45.19540428409539,1661.4201698135323,24.292087391786364,50.2011889282787
71,3130.8469241671037,44.687683443059356,1689.8874665612063,24.881311726725016,3125.501673147935,1683.1698533995925,3124.7575017849144,45.22786748243984,1685.1007398918964,24.20493105286569,60.74310676776203
72,3175.1599933196553,44.008359589398744,1714.2088394113637,23.67908839579829,3174.525375937946,1715.8921348341235,3171.0793335483427,45.37819516756635,1710.889894783981,24.43072212493122,30.108580382826105
