,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,20.6961268596305,-9.482955664871621,3.0,40.0,-4.0,20.0,0.0
1,43.02692246482743,40.035573678731446,16.208803814818506,20.338114784026313,43.47953277293417,-43.19055765758888,43.00108094671849,40.000558193797254,15.866574627060606,19.927819060540983,0.2873572659071333
2,83.09346174517093,39.98378791806591,36.86498749204434,20.515697741046264,71.42063950635763,27.263218492031775,82.93439716840929,39.972459368604326,35.74439286475415,19.90618038093983,1.6526736065960304
3,122.99365623755104,39.76543985613925,57.185289077778314,20.19508110280221,132.90884435602808,91.24722270968354,123.02567102459994,40.01009346758894,56.07913940703055,20.045912182739436,1.306698796993236
4,162.85709160478197,39.759947043843326,77.44580353918113,20.217104198202776,207.20563516359292,148.0448538925919,163.9385023123215,40.23685888331922,77.61709039754211,20.430336321256636,1.4717011471626689
5,202.89301294457402,40.21713011267521,97.31951206236816,19.796801332085646,254.73873167157475,122.987555753958,205.7550753056338,40.56487968223957,98.83862676462816,20.598443856626254,11.262670937501547
6,242.96233411296842,40.049692671865934,117.48978362408165,20.170232277129124,204.34485825134288,160.882384059686,244.48058861070638,40.239074441130825,121.28057574295931,20.93199250253247,17.29134570398298
7,283.0173488649364,40.20679816682788,137.5110818922208,19.81547334475026,310.2577880939877,130.61845973373102,286.1880156948484,40.46629883731087,141.53645106004276,20.82525908359309,27.343732919907165
8,323.16065714739744,40.111465453956505,157.3808677099298,19.88523969615067,335.5305302421102,192.6645569986905,327.2887531550951,40.55368593635166,164.55607350771504,21.133278887631505,70.27791566786233
9,363.2804564895917,39.97487624694349,177.0243715736538,19.583961367691174,338.2748910987873,120.60187242836713,365.3300902482283,40.24100101705048,180.09351336725658,20.42408756574979,14.397264315711002
10,402.9154157802357,39.37926059925963,197.16270676692022,19.993005750526383,444.0664107331005,200.88421622809275,409.3171622644544,40.66759576755997,200.5536491240196,20.428265245412064,54.330106451144566
11,442.1356479907664,39.30955702104132,217.03636732308053,19.799705317167092,454.88946301328747,228.9553688050067,450.5146895847117,40.72340867861121,221.85118798432578,20.52139626810627,95.91065037129948
12,481.49239611738903,39.46497082832841,237.2388180813567,20.223807851012623,508.41936549429124,209.2681942187807,493.2473048202434,40.92097263287742,238.4715544560908,20.131313339704356,141.82601407150628
13,520.9177761773034,39.56965965399796,257.7105530114516,20.490206126241603,578.2708502158797,245.73167163417853,539.6360402615735,41.42717668861344,256.9968479213962,19.980136143830627,354.59332620489107
14,560.5418108600264,39.48659120527398,277.9239752148789,20.303463974088857,513.553155950139,266.4442600415895,572.3352634736169,40.66053549767296,275.6080456186025,19.857884549599014,146.0257406690982
15,599.9864975785298,39.31169957325888,298.02818265041856,20.292283676943693,573.8000310994995,300.03523906154294,607.7797625582639,40.22276903934812,296.0766183601837,19.909994895179377,65.5197745079726
16,639.8629914625357,40.02131838517628,318.2124709739807,19.851853095857358,631.8990529259645,361.9656008860279,645.8186827010841,40.04650268384584,322.24342755148604,20.423504068668255,52.046288142270846
17,679.6381769521544,39.39700794464074,337.59068724176905,19.708166275110607,662.7156521484575,311.88154412141307,682.6901644565806,39.798563255138475,338.43327458222967,20.087274590237616,10.329550935466028
18,719.4057911898218,39.87967667614484,357.148282867709,19.640775359417773,741.4415178345115,315.0961211872425,725.1029051531326,39.99716632432154,352.51868136150154,19.62345134316414,53.90442155619717
