,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,11.652625473785804,-51.21683263580698,3.0,40.0,-4.0,20.0,0.0
1,43.35874926660091,40.64745006781768,16.150360465699066,20.132547224419707,64.79866868161243,-41.921882750319604,43.497038048114945,40.31952445950246,15.850220473124404,19.871617548392347,0.284827302656004
2,84.89499744134373,41.65647637466859,37.19674038223847,20.59756998146281,88.98858069849075,55.540001934758976,84.17843338895251,40.50922758181593,35.89965425740802,19.980545175456488,3.8927958603360393
3,127.71875433557739,42.33316237283843,58.195828086619166,20.567084863689484,133.10347559205226,11.925564416924487,125.94102813018596,41.0106872334344,54.91125887354617,19.55444005691251,16.723095375836465
4,171.1307817307261,43.93739446131089,78.70185863685654,21.01395601615625,172.41192724212542,44.378647355496994,168.22976682034277,41.4236641744062,73.18330378297482,19.11829060649944,48.782722486239244
5,214.77855707606713,42.96180017497126,99.55113397416639,20.294387564651995,204.43945968182874,81.08473906411155,208.09746129686525,40.99448142916952,91.51743649419836,18.90059346195106,114.99034105882066
6,258.051727126874,44.19969920636547,120.68811656282574,21.42554277399565,264.35175137100606,159.1873950569991,254.20168787489467,42.256637364998504,115.35603743119266,20.06369839965088,48.88397952708962
7,302.1768940566927,43.26547579295764,142.29224240465325,22.15117247215775,300.1212240318455,87.64578079038958,297.7432679581561,42.55260160749447,129.0736581953949,18.757603233369988,206.4125106616254
8,345.97118840888464,45.50296487582928,163.49597706958525,21.570196118684983,344.3182021225823,159.82985332939913,341.72720712834547,42.86998416732263,149.76360528814973,19.11349783117447,219.55736574035868
9,391.64896965631186,44.98039008820812,184.08791802231733,21.556741765638176,396.17515875006166,196.26590466444713,388.72482350314664,43.77097989656733,173.90717285092276,19.95955847723924,116.21187043833012
10,435.8161920785057,43.51920171980804,204.50267604929095,21.34226091450536,438.1188269456289,223.5262415547863,434.4983061531058,44.20702564550617,199.80150284428214,20.887591260999184,24.517679062442305
11,477.1160365334492,40.00505639554514,224.8716691316568,20.810878233780386,475.7527901197388,223.72844139627549,477.6541842705763,43.97729074616565,221.33051974931274,20.982325199618064,28.637381733395262
12,517.5555559292969,40.07270672865157,245.619090575829,21.186939193281987,523.1494212556387,258.3326651354645,522.1725231098808,44.096165477167666,245.8005206412379,21.475668740596955,37.620887867726154
13,558.900038348877,42.294134849562035,266.4995453290119,20.811374344982504,558.3112978437443,242.54675372811866,563.4261551946067,43.46877705567384,261.80144709514246,20.724987353411922,43.945107740976816
14,601.819216164312,43.21966521980953,287.23870778982393,20.06046010104028,610.816218624745,184.67054716544237,608.2992106819057,43.7796770561192,260.6899192873196,17.793313683876057,752.282066032419
15,644.9795561203663,43.74448281838764,308.7830897441033,21.748492316402043,640.298677482489,305.2500799210196,647.8505618155481,42.84197383465718,284.4739653016303,18.587167195828517,609.9847038450869
16,689.0843820773678,44.64789843082353,331.02143216125046,22.14601587437961,697.0961836269424,325.7427726090994,692.995137348193,43.35296014606679,308.1401236267875,19.255529675812777,548.8800626630089
17,734.2880728738168,44.63133912371393,352.804962489027,22.09979752171262,733.2056487131892,418.60650796408197,735.2167402930463,43.10186983405227,347.812214058758,21.93515148426293,28.156344689157947
18,778.386460066473,43.377137933491774,374.84897153443876,22.417242738813762,761.783292834807,316.63357984954956,772.3608629785215,41.77985024553945,357.8630671544239,20.37505074608068,331.5506439666047
19,821.8557839417459,43.91063422440764,396.47074308272545,22.155242291110927,822.1719427040814,386.1806210212347,817.0356645211835,42.42208655525507,380.01531330554076,20.608781644584447,298.6220350749339
20,865.6534435893806,43.46113493739124,420.1460003728268,23.52674598238434,850.0743447942756,389.8215399132384,856.0746604743542,41.67170938677291,398.20555906216435,20.28987452690804,586.8154314918196
21,909.2336587382916,43.347740384544004,444.01983379053553,23.005348942723877,917.0188525932942,464.6504817310728,904.6954930832867,43.21283015381356,428.8399574500094,21.657660673505628,252.85805766727495
22,952.1783880399385,43.2171060642926,467.21957023384493,23.244017126737795,956.3559567332933,480.043778444712,950.95439223922,43.88831211140956,457.12920762025715,22.536731748333523,104.26435355805727
23,995.3208025535209,43.92898550111992,490.59133423069227,23.0344585904333,1002.9260193935821,464.17342423216826,997.7574176445803,44.534645266403665,476.18292453526425,22.074054659423155,214.8285625152657
24,1040.066137748882,45.6484917024664,513.4882938989243,23.543700607360453,1036.2047809957965,524.2152875140372,1040.097091528394,44.04791617959495,504.10291057225726,22.85187722571862,91.12683992074783
25,1085.6812334528975,45.28650321761278,537.57917121197,24.10169208446669,1079.4597666197624,527.1261080870356,1082.4555897233877,43.673289640788155,526.9934338469697,22.857025122735944,126.6142669205655
26,1130.8375700108438,44.129090485631494,560.0896026622507,22.892318951299544,1132.2096132162471,581.0969049669063,1128.3214930569864,44.159504096082,556.9096372251818,23.798040859856194,17.26408058202605
27,1175.1159130133065,44.287955758872485,583.6906405730954,23.46064271438891,1174.7400256125402,545.1626222292982,1173.2955694379575,44.34013794025735,572.6667481584558,22.72572564853988,125.3826807755927
28,1218.9933385387571,43.41246703842305,607.8419576048568,24.231657267989945,1213.5493962860014,622.6810620433965,1216.1622369916024,44.01338954576142,601.5724780371853,23.549998116271073,48.147277078700384
29,1262.140210088732,42.53933538446587,631.9524497646779,23.281864330880214,1260.434906307752,653.9873653550015,1260.2691198385137,44.034122154674954,631.6653066607576,24.42264736562273,7.11920330733918
