,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
66,2993.2044271831223,54.831109393684024,1541.6910205573022,22.865553884260184,2957.6988203954693,1489.8357630655855,3007.96948554041,53.314028351466725,1526.7385655774533,22.065347163928962,444.5247239024365
67,3047.567390037696,54.64897626984075,1565.5654244610691,23.721888062937207,3045.9591901848444,1574.4125556080205,3057.7228659898187,52.84463468636006,1554.7442375744017,22.876289374176967,224.20246314263687
68,3103.3960122733943,55.57156233086444,1588.6081679889685,22.751434493336355,3130.153550163823,1562.847765760313,3115.1183720623767,53.44456769897015,1574.1937541662844,22.408484197713136,349.83076594331334
69,3159.26962265137,55.39205975872961,1611.9169537737414,21.924358286357638,3089.95306538362,1582.163602643121,3150.2977234919545,51.036697775794075,1593.2529711902005,21.951259681054097,447.80912209287544
70,3214.1761042013145,53.2074348908048,1632.4706116408652,21.191017058581323,3250.148314212528,1613.736471252925,3212.6764609768843,52.53189805814282,1614.863761090746,21.904780519065806,313.21592438461556
71,3266.6180372398735,51.29537939968121,1653.525392658939,20.25119679404691,3274.442881637004,1672.8882290371678,3267.3540252861476,52.81475730472775,1645.147067607265,23.048573274371225,80.87183346678147
72,3317.9444187281083,52.10649942156796,1674.742922551427,21.310823255704367,3318.2980489200736,1635.3907454192927,3319.7341125706944,52.757455552887215,1660.5860326436157,22.009749166833977,204.532777226231
73,3370.4161605550153,52.96139181883503,1696.2338883173672,22.06544227393365,3411.0176256175873,1658.7225407300464,3381.4432016669557,53.93753299522505,1677.0580103784976,21.253761435067297,490.9216077912807
74,3424.495008690013,55.85268282764044,1718.3187157722177,21.772789448454784,3448.2783414889946,1708.8969727220726,3438.3775284675125,54.33259483054213,1700.7671746327808,21.588960247620417,503.1254124360145
75,3480.8246623493333,56.361245693006985,1739.7854567613388,21.723407164486538,3481.950354948234,1750.6603334899685,3490.2100620310757,54.00301633504241,1728.9217362250317,22.485261968946435,212.2478195248751
76,3537.31775049892,56.13720137697398,1761.8448720362273,22.678784856938897,3616.1910589297468,1737.319890715212,3560.9373568081623,56.207747316012636,1748.1392733820903,22.039169186656355,746.1433216070764
77,3593.1146864496714,56.18791894417843,1784.5528386120677,22.71776831954595,3613.6716386869416,1801.5020187896548,3616.3380350341563,56.10135287677643,1777.4444357898462,23.031084759513245,589.9589710350442
78,3649.120712766578,55.82783302305111,1807.4155138922067,22.34853837141242,3618.5463165284273,1783.847994679214,3659.9171869718743,54.45057407361524,1796.6185059605511,22.504545205347647,235.06041588789876
79,3704.709599659209,55.31450345876508,1829.6196183474628,21.30682608521873,3631.5646567873064,1801.478242730824,3695.1282357280743,51.914262708126465,1815.0300619766097,21.94579162765613,316.6276040058747
80,3759.908862435266,55.38257356465851,1848.7787686051674,19.778148732058956,3739.015157080318,1870.6768707753527,3745.177323950571,51.66838017380049,1844.7933314514607,23.012993007780235,257.16138546506136
81,3815.195017335545,55.08569125670164,1870.0491072057218,20.431552357233983,3852.1886406546682,1809.6587042477947,3809.7047851905318,53.36356926448224,1854.3180748080886,21.171647382827274,281.12147410451666
82,3869.2415448077177,53.13152542942242,1891.6007438546562,22.272271571241205,3906.7000549795425,1872.7594900417466,3873.2062981475515,54.700035801609026,1874.856402156307,21.085189828706824,299.9616358079151
83,3922.8417761311784,53.525630368655854,1912.1558106836246,20.77479459449626,3892.5436829151718,1906.9499691761102,3919.689726281397,53.61685547170365,1898.4951571926126,21.43378925706436,196.99146804172605
84,3976.6287308903024,54.394670771562815,1932.0124676804085,19.467975536589027,3999.53692387021,1945.2321053409003,3979.401272730567,54.42030741308405,1925.7984097747467,22.235057833676656,53.95890558718019
85,4031.487509797461,54.94200785208177,1950.963059299029,19.226959868129807,4041.579034329486,1905.1913661243937,4035.6240456176643,54.65792313298032,1938.095572323667,20.878388106580836,185.49106900731638
86,4086.6429614673634,55.311340823997675,1971.538744221688,19.987590319831565,4039.0070946784867,1968.7422820092204,4078.3681129948855,53.08734136444858,1961.239875350299,21.18771901495069,180.92629975345943
87,4141.108096597129,54.11250639362268,1990.1607733006842,19.198085341000105,4158.880319650715,2031.5035951100558,4137.827696029694,53.92738230474999,1993.811540051636,22.74179601426553,36.681282016774595
88,4194.836677906224,53.81178060451811,2010.8230889618947,20.117886474847563,4174.8250464808,2025.4597989041258,4187.821339615508,53.40880473923303,2018.6193293756166,23.023834665155032,118.60326035449863
89,4248.931182017138,54.3594970541953,2030.7052379482866,19.928372217677108,4233.582039880922,2007.6954930745349,4239.453086582188,53.174538470087924,2033.7684709814025,21.94882256510162,104.7040361416476
90,4304.433018075249,55.84608773844416,2048.8675152139226,18.35541955061682,4326.694396541538,2011.8904638779761,4300.543131602701,54.218025191020025,2045.550975163558,20.560969706308974,33.64569382258297
91,4359.794121559045,53.86391901283903,2068.4806551724773,19.028412741139274,4397.182404232488,2060.8830325660765,4364.617848440772,55.5174147854445,2064.8990169059052,20.39538709529037,40.699140856995854
92,4413.864650757529,54.52328458130199,2089.3413546090046,20.892845957047577,4429.272801862666,2020.897708427975,4422.258395057339,55.79730336345774,2070.3565836076255,18.356153622902255,438.93440520080304
93,4468.266123556205,55.43637894471271,2110.3221330049596,21.427342785440572,4427.396896514217,2115.656011923581,4466.284988699647,54.24559227428876,2094.9626510591734,19.209359321136475,246.17600450518484
94,4523.564830611399,55.007735371862246,2132.7275473167433,21.71913671035943,4518.988345858984,2121.841216848972,4520.172238471215,54.19835263892484,2115.951002730338,19.452218095158358,298.756150105603
95,4578.099599902927,54.88565781098418,2154.4565489281144,21.737759592463323,4548.0751199108045,2187.273929348042,4568.26076721328,53.39290575267164,2147.435442676623,21.094794381384915,148.74027465985978
96,4633.9361104773525,55.40502660225227,2175.281533707493,21.207628388922657,4669.6331644970305,2209.7805699520713,4632.8018376706905,54.86254787338228,2178.098896730415,22.401057984513862,10.942666573771103
97,4689.492281144984,55.673772167729624,2196.313957613249,21.494609990288644,4677.957439912143,2205.19845780045,4685.4089504564445,54.565217999531605,2201.5898459677087,22.549844264266365,46.850999157500915
98,4745.552972799219,56.94990977229676,2217.7690580910357,21.911703369843625,4734.780918852074,2191.724386835774,4738.7675028559315,54.40614548504851,2216.6204537890203,21.523357250931454,53.98344365101817
