,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,-2.812480083434287,-12.875925040019274,3.0,40.0,-4.0,20.0,0.0
1,42.87797928025682,39.95650439726732,16.65584981072459,21.513714950797848,54.57058915450452,32.0798372838024,43.02778822446122,40.016031667958394,16.038617750727774,20.02673536588846,2.6180699175447764
2,83.07096732851555,40.12526022241776,37.10316108338527,19.830741930252234,102.14673741247121,7.508542443676937,83.17703764011364,40.079164220465046,35.858416455429094,19.916664799255912,1.570147680642115
3,123.67062130362248,40.93622162060406,57.26339715154173,20.13815558583936,110.85185949060025,6.7711058372079265,123.06112347374263,40.00844888121867,54.965569513861716,19.59775798443531,6.804291280664293
4,164.34225640734024,40.15662190628209,78.05988294203797,21.046135774867203,156.81027937039326,36.09130968199519,162.88699530695482,39.95551784827167,73.38376500468723,19.232728161817615,27.3127538475228
5,204.6804097790134,39.888313763181785,98.9351148316836,21.39287648198596,198.6320193562433,91.24528266239791,202.64399782282655,39.907583125033916,92.54876348384772,19.21546777066416,49.67393719775218
6,244.31204898168778,39.557002171239006,121.00142602520991,21.487477052682664,289.8206881194037,127.11162227184569,245.79763715349466,40.580943341371935,112.86264804777562,19.4540951081294,73.62977683451025
7,283.7777463438849,39.086297727112694,144.19059834539496,22.848299513250684,294.5423149341141,168.1509611317671,287.1296229387788,40.71803335774339,135.73170089281174,20.103353203743065,92.98531423106554
8,323.2408302213677,39.55182504089168,166.6253027876507,22.33244862807761,280.6508614279779,196.22022634862753,322.4185409708527,39.82895544065988,160.61709963284275,20.91584134050277,38.85824222664247
9,362.74860784852103,39.47983909374936,189.29784317000815,22.926425138872933,359.63533650746564,220.61816896023524,361.89252531287707,39.77594321479224,186.96751499402433,21.75556121166418,7.621906702155969
10,402.0158066853683,39.756771156297695,212.5738637381445,23.384071605882973,384.773534921647,227.05511389262912,399.0777564890935,39.41802869608409,211.58386489216704,22.163692104326348,11.2163092530385
11,441.8381921793273,40.08889228432828,236.98148157378375,24.08879676069147,447.7363344274774,249.75528645155833,440.03826360696615,39.617696654912,236.45439531575005,22.525071605803824,6.1848244702193265
12,482.1827757724857,40.070412439981304,262.35679756531675,25.05729153510744,491.65656593356175,273.71792042121245,481.77786367962597,39.8780556292673,261.60942850868895,22.857648307777783,5.597945779914055
13,522.6469526424381,40.64656481559187,287.9461837053314,25.59491495858233,510.16984194061104,257.43782789634025,519.5474083705184,39.63023442624038,279.47454887078317,22.253098852321934,93.57643381190242
14,562.7435272147278,40.037280827291234,313.7570886554505,26.128330978645344,549.0597935867509,287.3933062656985,557.276689273737,39.41419002490384,299.0239884341765,21.936545881049792,264.90986365560474
15,603.31512898912,41.3414424427029,339.74434368267265,25.588060575024315,647.8750775842523,312.89121269673046,606.4372689503145,40.494218621100444,319.4206223434846,21.76072820421626,438.16766829078216
16,644.5162806388906,41.27639637901648,365.2015204663865,25.394960742700647,640.2799154758906,348.6353347625665,645.656037021375,40.355420854906754,342.61202890973533,21.921174522194107,524.4995600212193
17,686.2406843374741,41.89467901468431,390.24335480297003,25.688311777077676,753.2545342642961,396.48457696325994,698.9441870667915,41.74578577776737,370.6788745490307,22.602230238878352,553.693937656971
18,726.739279609089,39.28605121311947,415.84755597844656,25.02314392705512,705.3166583610761,419.66397817590627,733.8815684811169,41.019197815440826,398.35655431924573,23.160685271553042,363.41997876225344
19,766.1170613478373,39.63381455702351,441.20486005470013,25.938287946630176,754.299035076822,435.1393678270692,770.9367587404616,40.59770891507415,424.1360025186238,23.447823450413352,321.70688628373813
20,805.0332844387852,38.496520279904395,467.6158397346309,26.871667120128546,844.6704098814567,475.85252991377314,817.9061457043189,41.274548515024684,453.0136462694987,24.04266522778079,394.65530373685965
21,843.5838231738236,38.40737722997657,493.9275854382525,26.57592579584003,836.3130317088707,497.41432886499024,854.7857149979944,40.80727886249664,480.9642451915123,24.471164297516193,303.72011960377847
22,882.2029423645881,38.16196964889607,520.9093564148379,27.115241016121008,868.4525703795028,523.1082912898046,890.3775943986511,40.25166917037622,508.8272696889115,24.843804015529972,222.32802566854673
23,920.4489010889622,37.903321750659345,547.979033601894,26.757076579820456,938.2575504179069,535.713498767168,932.0955624979761,40.408283170186905,534.063179849246,24.886988890626725,339.0677673198953
24,957.4201233929671,36.89282574190889,575.3946769732756,27.284385809777685,896.5332699039774,638.1260437435164,957.8906297652801,38.84312333278808,574.1615384443766,26.5666910591848,6.060753325860315
25,994.5745439048976,37.25595247763217,602.2794466635007,26.796657654964132,1022.6318561725079,667.435441995034,1001.7205488437468,39.37867085359003,613.5580027615874,27.986938946148722,184.19391709951873
26,1032.2904732631253,38.0354449077117,629.3603563890915,27.004641215774967,1036.7229578794793,673.1193902988593,1040.2554656141128,39.28783868861115,647.6257141122047,28.66156254566186,401.37827438045144
